ticket,symbol,type,volume,open_time,open_price,close_time,close_price,sl,tp,profit,commission,swap,net_profit,reason,bars_held,duration_s,mae,mfe,mae_points,mfe_points,slippage_points,balance_after,equity_after,comment,magic,tag
75,EURUSDz,buy,1.12,2023-12-21 09:25:00,1.09411,2023-12-21 10:55:00,1.09559,1.09373,1.09559,165.7600000000166,7.840000000000001,0.0,157.92000000001659,TP,17,5400.0,-16.79999999998572,118.72000000000683,-14.999999999987244,106.00000000000608,0.91565762839289,8461.589999999986,8417.34999999997,fade breakout down,0,long
76,EURUSDz,buy,0.5,2023-12-26 09:30:00,1.10181,2023-12-26 09:35:00,1.10091,1.10095,1.10266,-44.99999999999504,3.5,0.0,-48.49999999999504,SL,0,300.0,-55.499999999997215,0.0,-110.99999999999443,0.0,6.248108970191251,8413.089999999991,8418.839999999984,fade breakout down,0,long
77,EURUSDz,sell,1.5,2023-12-27 11:05:00,1.10534,2023-12-27 11:45:00,1.10566,1.10564,1.10366,-48.000000000014694,10.5,0.0,-58.500000000014694,SL,7,2400.0,-36.0000000000027,49.50000000002453,-24.000000000001794,33.00000000001635,3.945012822119093,8354.589999999976,8407.839999999991,fade breakout up,0,short
78,EURUSDz,sell,1.6,2023-12-28 10:40:00,1.11249,2023-12-28 11:00:00,1.11282,1.11277,1.11043,-52.79999999999064,11.200000000000001,0.0,-63.99999999999064,SL,3,1200.0,-43.199999999998795,30.400000000021524,-26.999999999999243,19.00000000001345,7.110691395756589,8290.589999999986,8324.989999999996,fade breakout up,0,short
79,EURUSDz,sell,0.88,2023-12-29 12:35:00,1.10748,2023-12-29 13:00:00,1.10583,1.10796,1.10583,145.19999999999376,6.16,0.0,139.03999999999377,TP,4,1500.0,-5.2799999999955105,101.20000000001816,-5.999999999994897,115.00000000002063,0.8429495537542122,8429.62999999998,8386.949999999992,fade breakout up,0,short
80,EURUSDz,sell,1.75,2024-01-04 09:25:00,1.09556,2024-01-04 09:35:00,1.09585,1.09581,1.09211,-50.749999999982755,12.25,0.0,-62.999999999982755,SL,1,600.0,-38.49999999998022,61.25000000001268,-21.99999999998869,35.00000000000725,4.9311768446861635,8366.629999999996,8399.005000000014,fade breakout up,0,short
81,EURUSDz,buy,0.26,2024-01-05 13:45:00,1.09177,2024-01-05 14:10:00,1.09382,1.09015,1.09382,53.30000000000279,1.82,0.0,51.48000000000279,TP,4,1500.0,-32.49999999999931,40.56000000000015,-124.99999999999733,156.00000000000057,3.8548237779553873,8418.109999999999,8404.199999999999,fade breakout down,0,long
82,EURUSDz,buy,1.07,2024-01-08 09:10:00,1.09316,2024-01-08 09:20:00,1.09273,1.09276,1.09524,-46.00999999999256,7.49,0.0,-53.49999999999256,SL,1,600.0,-23.539999999987906,4.280000000004281,-21.99999999998869,4.000000000004,5.533962671070715,8364.610000000006,8410.085000000017,fade breakout down,0,long
83,EURUSDz,buy,0.85,2024-01-09 09:20:00,1.09422,2024-01-09 10:10:00,1.09367,1.0937,1.0963,-46.750000000004285,5.95,0.0,-52.70000000000429,SL,9,3000.0,-34.85000000000182,30.600000000011725,-41.000000000002146,36.0000000000138,3.5843202225891524,8311.910000000002,8358.235000000002,fade breakout down,0,long
84,EURUSDz,sell,0.6,2024-01-11 13:00:00,1.09837,2024-01-11 13:30:00,1.0991,1.09906,1.09718,-43.799999999993844,4.2,0.0,-47.99999999999385,SL,5,1800.0,-39.599999999992974,4.200000000014192,-65.99999999998829,7.000000000023653,4.961192071924319,8263.910000000007,8289.410000000014,fade breakout up,0,short
85,EURUSDz,buy,1.79,2024-01-12 10:30:00,1.09614,2024-01-12 10:35:00,1.09592,1.0959,1.09828,-39.379999999979766,12.530000000000001,0.0,-51.90999999997977,SL,0,300.0,-42.95999999996347,0.0,-23.99999999997959,0.0,1.3174688709708082,8212.000000000027,8230.795000000031,fade breakout down,0,long
86,EURUSDz,buy,1.1,2024-01-16 09:25:00,1.08958,2024-01-16 09:40:00,1.08918,1.08923,1.09267,-43.999999999995154,7.700000000000001,0.0,-51.69999999999516,SL,2,900.0,-21.999999999997577,17.599999999993177,-19.999999999997797,15.999999999993795,4.985897181820894,8160.300000000032,8192.750000000024,fade breakout down,0,long
87,EURUSDz,sell,0.78,2024-01-17 10:20:00,1.08788,2024-01-17 13:35:00,1.08555,1.08837,1.08555,181.73999999999558,5.46,0.0,176.27999999999557,TP,38,11700.0,-35.879999999992584,102.18000000001126,-45.999999999990486,131.00000000001444,-0.5274347328807978,8336.580000000027,8219.190000000037,fade breakout up,0,short
88,EURUSDz,buy,1.19,2024-01-18 12:55:00,1.08791,2024-01-18 13:00:00,1.08754,1.08756,1.09069,-44.02999999999779,8.33,0.0,-52.35999999999779,SL,0,300.0,-54.73999999998869,3.5699999999969645,-45.999999999990486,2.9999999999974487,2.2817383883093254,8284.220000000028,8312.185000000027,fade breakout down,0,long
89,EURUSDz,sell,1.15,2024-01-19 11:50:00,1.0886,2024-01-19 13:35:00,1.08894,1.08892,1.08681,-39.1000000000008,8.049999999999999,0.0,-47.150000000000794,SL,20,6300.0,-36.79999999998573,65.55000000002086,-31.99999999998759,57.00000000001814,-0.9738455591356803,8237.070000000029,8290.545000000046,fade breakout up,0,short
90,EURUSDz,buy,1.71,2024-01-22 11:05:00,1.08882,2024-01-22 11:25:00,1.08855,1.08852,1.09094,-46.16999999999871,11.969999999999999,0.0,-58.13999999999871,SL,3,1200.0,-30.77999999997383,35.910000000007436,-17.999999999984695,21.00000000000435,2.1059428096929285,8178.930000000029,8229.375000000055,fade breakout down,0,long
91,EURUSDz,buy,1.46,2024-01-23 09:25:00,1.08934,2024-01-23 09:30:00,1.08903,1.08907,1.09162,-45.26000000000474,10.219999999999999,0.0,-55.480000000004736,SL,0,300.0,-48.17999999999145,20.440000000004233,-32.999999999994145,14.000000000002897,2.7887092971991327,8123.450000000025,8154.840000000035,fade breakout down,0,long
92,EURUSDz,buy,0.6,2024-01-25 14:00:00,1.08792,2024-01-25 14:05:00,1.08724,1.08727,1.08995,-40.800000000000836,4.2,0.0,-45.00000000000084,SL,0,300.0,-112.79999999999289,0.0,-187.99999999998815,0.0,3.4856400568888324,8078.450000000024,8012.75000000002,fade breakout down,0,long
93,EURUSDz,sell,0.6,2024-01-26 09:15:00,1.08389,2024-01-26 09:40:00,1.08462,1.0846,1.08128,-43.799999999993844,4.2,0.0,-47.99999999999385,SL,4,1500.0,-32.399999999999096,27.000000000003688,-53.99999999999849,45.00000000000614,4.009488263960844,8030.45000000003,8049.950000000038,fade breakout up,0,short
94,EURUSDz,sell,1.29,2024-01-31 09:55:00,1.08251,2024-01-31 10:20:00,1.08283,1.08281,1.0806,-41.279999999984,9.030000000000001,0.0,-50.309999999984,SL,4,1500.0,-36.11999999997884,37.410000000015934,-27.99999999998359,29.000000000012346,3.461742663802273,7980.140000000046,8009.165000000063,fade breakout up,0,short
95,EURUSDz,sell,1.9,2024-02-01 11:45:00,1.08075,2024-02-01 11:55:00,1.08101,1.08097,1.07799,-49.39999999998612,13.299999999999999,0.0,-62.69999999998612,SL,1,600.0,-39.89999999996607,22.800000000022802,-20.999999999982144,12.000000000012,5.712893034678791,7917.44000000006,7948.7900000000955,fade breakout up,0,short
96,EURUSDz,sell,0.96,2024-02-02 10:25:00,1.08876,2024-02-02 13:35:00,1.08722,1.08922,1.08722,147.83999999998798,6.72,0.0,141.11999999998798,TP,37,11400.0,-10.560000000005232,92.1600000000069,-11.000000000005448,96.00000000000718,1.9046123836623872,8058.560000000048,7947.680000000067,fade breakout up,0,short
97,EURUSDz,sell,0.53,2024-02-07 13:50:00,1.07673,2024-02-07 14:05:00,1.07757,1.07754,1.07568,-44.51999999999745,3.71,0.0,-48.22999999999745,SL,2,900.0,-22.789999999996315,1.0600000000069443,-42.999999999993044,2.0000000000131024,7.371509146007033,8010.330000000051,8038.685000000048,fade breakout up,0,short
98,EURUSDz,buy,1.6,2024-02-09 10:50:00,1.07707,2024-02-09 10:55:00,1.07674,1.07675,1.07846,-52.79999999999064,11.200000000000001,0.0,-63.99999999999064,SL,0,300.0,-67.20000000001392,0.0,-42.0000000000087,0.0,7.244982822960082,7946.33000000006,7955.130000000046,fade breakout down,0,long
99,EURUSDz,buy,1.58,2024-02-12 09:30:00,1.0775,2024-02-12 09:35:00,1.07722,1.07724,1.08055,-44.23999999997408,11.06,0.0,-55.299999999974084,SL,0,300.0,-55.29999999997637,7.9000000000166715,-34.99999999998504,5.000000000010552,2.3003620267724147,7891.030000000086,7910.780000000074,fade breakout down,0,long
100,EURUSDz,buy,1.57,2024-02-13 09:25:00,1.0763,2024-02-13 09:45:00,1.07606,1.07604,1.07776,-37.68000000000282,10.99,0.0,-48.67000000000282,SL,3,1200.0,-37.68000000000282,17.270000000008558,-24.000000000001794,11.000000000005448,-2.7058503024499863,7842.360000000083,7852.56500000008,fade breakout down,0,long
101,EURUSDz,sell,0.68,2024-02-14 14:55:00,1.07148,2024-02-14 15:05:00,1.07209,1.07207,1.0695,-41.47999999999996,4.760000000000001,0.0,-46.23999999999996,SL,1,600.0,-13.599999999998504,9.520000000001971,-19.999999999997797,14.000000000002897,4.60092404428265,7796.120000000084,7830.460000000081,fade breakout up,0,short
102,EURUSDz,buy,1.77,2024-02-19 10:25:00,1.07768,2024-02-19 10:55:00,1.07743,1.07744,1.07894,-44.24999999997548,12.39,0.0,-56.63999999997548,SL,5,1800.0,-33.629999999984506,33.629999999984506,-18.999999999991246,18.999999999991246,2.165155103504093,7739.480000000109,7773.995000000097,fade breakout down,0,long
103,EURUSDz,buy,1.75,2024-02-21 09:45:00,1.07979,2024-02-21 11:45:00,1.07951,1.07954,1.08167,-49.00000000001015,12.25,0.0,-61.25000000001015,SL,23,7200.0,-38.50000000001907,92.7499999999859,-22.000000000010896,52.999999999991935,4.796749034869071,7678.230000000099,7724.6050000000905,fade breakout down,0,long
104,EURUSDz,buy,1.42,2024-02-22 13:45:00,1.08305,2024-02-22 13:55:00,1.08275,1.08276,1.08882,-42.599999999995305,9.94,0.0,-52.5399999999953,SL,1,600.0,-21.300000000013416,55.37999999998444,-15.000000000009448,38.99999999998904,1.2314306465973182,7625.690000000103,7694.56000000008,fade breakout down,0,long
105,EURUSDz,buy,1.05,2024-02-23 10:15:00,1.08225,2024-02-23 12:30:00,1.08324,1.08188,1.08324,103.95000000000489,7.3500000000000005,0.0,96.6000000000049,TP,26,8100.0,-23.099999999988132,92.39999999999915,-21.99999999998869,87.99999999999918,0.7125176555508558,7722.290000000108,7712.3150000001115,fade breakout down,0,long
106,EURUSDz,sell,0.87,2024-02-26 09:25:00,1.08344,2024-02-26 09:45:00,1.08391,1.08388,1.08188,-40.88999999999743,6.09,0.0,-46.97999999999743,SL,3,1200.0,-37.40999999999395,0.0,-42.999999999993044,0.0,4.4239537493918855,7675.31000000011,7687.925000000116,fade breakout up,0,short
107,EURUSDz,buy,1.74,2024-02-27 10:20:00,1.08471,2024-02-27 10:25:00,1.08453,1.0845,1.0866,-31.320000000012005,12.18,0.0,-43.50000000001201,SL,0,300.0,-40.01999999999173,15.659999999986685,-22.999999999995243,8.999999999992347,-4.631603034582251,7631.810000000099,7643.120000000094,fade breakout down,0,long
108,EURUSDz,buy,1.58,2024-02-28 10:10:00,1.08089,2024-02-28 14:55:00,1.08334,1.08065,1.08334,387.10000000001,11.06,0.0,376.04000000001,TP,56,17100.0,-34.75999999998214,376.04000000000775,-21.99999999998869,238.00000000000486,0.9302318672348505,8007.850000000109,7973.880000000096,fade breakout down,0,long
109,EURUSDz,sell,1.42,2024-02-29 09:15:00,1.0846,2024-02-29 09:25:00,1.08495,1.08494,1.0826,-49.70000000001029,9.94,0.0,-59.64000000001029,SL,1,600.0,-36.91999999998963,11.360000000011361,-25.999999999992692,8.000000000008,5.5170963950831045,7948.210000000098,7965.960000000118,fade breakout up,0,short
110,EURUSDz,buy,1.13,2024-03-01 10:50:00,1.08099,2024-03-01 12:05:00,1.08197,1.08063,1.08197,110.74000000002292,7.909999999999999,0.0,102.83000000002292,TP,14,4500.0,-22.599999999997507,105.09000000001099,-19.999999999997797,93.00000000000973,-0.1747964476549242,8051.040000000121,8043.695000000097,fade breakout down,0,long
111,EURUSDz,sell,0.95,2024-03-05 09:50:00,1.08519,2024-03-05 14:50:00,1.08416,1.08561,1.08416,97.8500000000082,6.6499999999999995,0.0,91.20000000000819,TP,59,18000.0,-29.44999999998199,90.2500000000217,-30.99999999998104,95.00000000002284,-0.2762677074673048,8142.240000000129,8098.065000000134,fade breakout up,0,short
112,EURUSDz,sell,1.56,2024-03-06 10:40:00,1.08729,2024-03-06 10:50:00,1.0876,1.08761,1.08517,-48.35999999997043,10.92,0.0,-59.27999999997043,SL,1,600.0,-34.319999999982365,0.0,-21.99999999998869,0.0,3.6771766315778875,8082.960000000158,8116.500000000169,fade breakout up,0,short
113,EURUSDz,buy,0.45,2024-03-07 14:25:00,1.0895,2024-03-07 14:40:00,1.09055,1.08858,1.09055,47.249999999999794,3.15,0.0,44.099999999999795,TP,2,900.0,-15.749999999993271,38.70000000000373,-34.99999999998504,86.00000000000828,2.449394176926404,8127.060000000159,8116.935000000161,fade breakout down,0,long
114,EURUSDz,buy,1.35,2024-03-08 09:25:00,1.09302,2024-03-08 09:45:00,1.09271,1.09271,1.0951,-41.85000000000439,9.450000000000001,0.0,-51.300000000004395,SL,3,1200.0,-22.950000000000472,58.04999999999062,-17.000000000000348,42.999999999993044,3.646592557519506,8075.760000000154,8150.685000000134,fade breakout down,0,long
115,EURUSDz,buy,1.3,2024-03-11 10:10:00,1.09366,2024-03-11 13:00:00,1.09333,1.09335,1.09473,-42.90000000002126,9.1,0.0,-52.00000000002126,SL,33,10200.0,-32.50000000001086,89.69999999998146,-25.000000000008345,68.99999999998573,2.5472143280147233,8023.760000000132,8060.810000000143,fade breakout down,0,long
116,EURUSDz,sell,0.51,2024-03-12 12:50:00,1.09335,2024-03-12 12:55:00,1.09317,1.09414,1.09317,9.180000000003519,3.5700000000000003,0.0,5.610000000003518,TP,0,300.0,-2.039999999990716,52.53000000000441,-3.9999999999817955,103.00000000000863,2.2238437078576876,8029.370000000135,8070.425000000144,fade breakout up,0,short
117,EURUSDz,sell,0.61,2024-03-14 09:55:00,1.09388,2024-03-14 10:20:00,1.09457,1.09453,1.09319,-42.09000000000484,4.27,0.0,-46.360000000004845,SL,4,1500.0,-35.98999999999197,2.44000000000244,-58.999999999986834,4.000000000004,2.1807291994525024,7983.01000000013,7993.685000000146,fade breakout up,0,short
118,EURUSDz,sell,1.14,2024-03-15 08:40:00,1.08831,2024-03-15 09:10:00,1.08869,1.08868,1.08734,-43.319999999980034,7.9799999999999995,0.0,-51.29999999998003,SL,5,1800.0,-38.75999999997548,6.840000000019496,-33.99999999997849,6.000000000017102,3.5044791659582506,7931.71000000015,7968.760000000165,fade breakout up,0,short
119,EURUSDz,sell,1.88,2024-03-18 08:25:00,1.08958,2024-03-18 09:35:00,1.08987,1.08985,1.08853,-54.51999999998147,13.16,0.0,-67.67999999998148,SL,13,4200.0,-39.47999999996643,82.71999999999923,-20.999999999982144,43.99999999999959,7.2927233283730635,7864.030000000169,7906.330000000152,fade breakout up,0,short
120,EURUSDz,sell,0.53,2024-03-20 18:35:00,1.08669,2024-03-20 18:40:00,1.08744,1.08742,1.08649,-39.750000000001506,3.71,0.0,-43.46000000000151,SL,0,300.0,-120.3099999999997,4.24000000000424,-226.9999999999994,8.000000000008,1.974818679701816,7820.570000000168,7750.87500000017,fade breakout up,0,short
121,EURUSDz,buy,1.77,2024-03-22 09:20:00,1.08211,2024-03-22 09:35:00,1.08191,1.08189,1.08419,-35.3999999999961,12.39,0.0,-47.7899999999961,SL,2,900.0,-10.61999999999097,35.400000000035405,-5.999999999994897,20.000000000020002,-1.8458725985167495,7772.780000000173,7803.7550000001775,fade breakout down,0,long
122,EURUSDz,sell,0.86,2024-03-25 08:25:00,1.08202,2024-03-25 08:40:00,1.08108,1.08249,1.08108,80.83999999999492,6.02,0.0,74.81999999999492,TP,2,900.0,-8.599999999999053,30.960000000011867,-9.999999999998899,36.0000000000138,0.582649430121334,7847.600000000167,7798.150000000186,fade breakout up,0,short
123,EURUSDz,sell,1.86,2024-03-26 09:40:00,1.08521,2024-03-26 09:50:00,1.08547,1.08547,1.08366,-48.359999999986414,13.020000000000001,0.0,-61.37999999998642,SL,1,600.0,-37.1999999999959,13.020000000002696,-19.999999999997797,7.000000000001449,3.2878045071313418,7786.22000000018,7833.650000000201,fade breakout up,0,short
124,EURUSDz,buy,0.58,2024-03-27 08:10:00,1.08279,2024-03-27 09:10:00,1.0834,1.08211,1.0834,35.37999999999997,4.06,0.0,31.31999999999997,TP,11,3600.0,-26.679999999994486,25.519999999999765,-45.999999999990486,43.99999999999959,0.9312723239198097,7817.540000000181,7808.550000000186,fade breakout down,0,long
125,EURUSDz,sell,1.34,2024-03-29 10:05:00,1.07811,2024-03-29 10:10:00,1.07843,1.07839,1.07683,-42.88000000001313,9.38,0.0,-52.260000000013136,SL,0,300.0,-40.19999999999557,0.0,-29.999999999996692,0.0,4.449186097700686,7765.280000000168,7795.430000000157,fade breakout up,0,short
126,EURUSDz,buy,1.76,2024-04-01 10:40:00,1.07838,2024-04-01 10:45:00,1.07806,1.07808,1.07922,-56.319999999978165,12.32,0.0,-68.63999999997816,SL,0,300.0,-59.83999999996214,0.0,-33.99999999997849,0.0,8.641506938442214,7696.64000000019,7706.320000000174,fade breakout down,0,long
127,EURUSDz,sell,1.6,2024-04-03 12:30:00,1.07774,2024-04-03 12:35:00,1.07802,1.07801,1.0764,-44.80000000000928,11.200000000000001,0.0,-56.00000000000928,SL,0,300.0,-67.20000000001392,0.0,-42.0000000000087,0.0,4.047987801874211,7640.64000000018,7636.640000000189,fade breakout up,0,short
128,EURUSDz,sell,1.36,2024-04-04 08:40:00,1.08573,2024-04-04 08:55:00,1.08603,1.08603,1.08391,-40.799999999995514,9.520000000000001,0.0,-50.31999999999552,SL,2,900.0,-19.039999999973745,19.04000000003414,-13.999999999980693,14.000000000025102,2.1575283395435707,7590.320000000184,7625.000000000199,fade breakout up,0,short
129,EURUSDz,sell,0.82,2024-04-05 08:55:00,1.08383,2024-04-05 12:15:00,1.08432,1.08431,1.08228,-40.17999999999011,5.739999999999999,0.0,-45.91999999999011,SL,39,12000.0,-34.43999999998892,59.86000000000979,-41.99999999998649,73.00000000001194,3.160565347363076,7544.400000000194,7566.950000000195,fade breakout up,0,short
130,EURUSDz,buy,1.01,2024-04-08 08:35:00,1.08302,2024-04-08 08:50:00,1.08266,1.08264,1.08379,-36.36000000001394,7.07,0.0,-43.43000000001394,SL,2,900.0,-31.31000000000328,8.079999999985654,-31.000000000003244,7.999999999985795,1.2082820825000513,7500.97000000018,7509.555000000191,fade breakout down,0,long
131,EURUSDz,buy,1.07,2024-04-09 08:10:00,1.08526,2024-04-09 09:30:00,1.08627,1.08493,1.08627,108.070000000019,7.49,0.0,100.580000000019,TP,15,4800.0,-2.139999999990261,103.7900000000147,-1.9999999999908977,97.00000000001373,-1.49012166045441,7601.550000000199,7601.015000000195,fade breakout down,0,long
132,EURUSDz,sell,1.58,2024-04-10 08:35:00,1.08571,2024-04-10 09:00:00,1.08592,1.08594,1.08477,-33.18000000000687,11.06,0.0,-44.24000000000687,SL,4,1500.0,-34.75999999998214,42.65999999999882,-21.99999999998869,26.999999999999243,-1.4439673786513747,7557.310000000192,7572.32000000022,fade breakout up,0,short
133,EURUSDz,sell,1.71,2024-04-11 08:15:00,1.07465,2024-04-11 08:20:00,1.07495,1.07493,1.07267,-51.29999999999435,11.969999999999999,0.0,-63.26999999999435,SL,0,300.0,-56.42999999995202,17.100000000036086,-32.99999999997194,10.000000000021103,8.7105985674221,7494.040000000198,7500.025000000236,fade breakout up,0,short
134,EURUSDz,sell,0.63,2024-04-15 11:20:00,1.06611,2024-04-15 12:35:00,1.0647,1.06667,1.0647,88.82999999999441,4.41,0.0,84.41999999999442,TP,14,4500.0,-13.23000000000274,58.58999999999215,-21.00000000000435,92.99999999998752,-1.6219167059888857,7578.460000000193,7540.345000000194,fade breakout up,0,short
135,EURUSDz,sell,0.75,2024-04-16 08:10:00,1.062,2024-04-16 09:10:00,1.06251,1.06248,1.06022,-38.25000000000078,5.25,0.0,-43.50000000000078,SL,11,3600.0,-23.249999999985782,54.00000000000404,-30.99999999998104,72.00000000000539,4.4094109397380645,7534.960000000192,7552.585000000207,fade breakout up,0,short
136,EURUSDz,sell,1.71,2024-04-17 09:05:00,1.06375,2024-04-17 09:10:00,1.06399,1.06396,1.06061,-41.040000000003076,11.969999999999999,0.0,-53.010000000003075,SL,0,300.0,-41.040000000003076,32.490000000023,-24.000000000001794,19.00000000001345,3.4188862523595773,7481.950000000189,7559.755000000204,fade breakout up,0,short
137,EURUSDz,buy,1.7,2024-04-18 10:50:00,1.0675,2024-04-18 11:30:00,1.06724,1.06728,1.06902,-44.19999999998758,11.9,0.0,-56.09999999998758,SL,7,2400.0,-30.59999999997398,66.30000000001912,-17.999999999984695,39.00000000001125,3.896177361211346,7425.850000000201,7457.300000000218,fade breakout down,0,long
138,EURUSDz,sell,1.76,2024-04-19 10:00:00,1.06589,2024-04-19 12:25:00,1.06616,1.06612,1.06273,-47.519999999998674,12.32,0.0,-59.839999999998675,SL,28,8700.0,-8.799999999979491,278.0800000000241,-4.999999999988347,158.00000000001367,5.025019728757055,7366.010000000203,7435.530000000227,fade breakout up,0,short
139,EURUSDz,buy,1.05,2024-04-22 08:25:00,1.06548,2024-04-22 09:50:00,1.06505,1.06506,1.06693,-45.1499999999927,7.3500000000000005,0.0,-52.4999999999927,SL,16,5100.0,-36.75000000000761,77.69999999999611,-35.00000000000725,73.99999999999629,5.405895088451466,7313.51000000021,7335.035000000211,fade breakout down,0,long
140,EURUSDz,sell,0.96,2024-04-23 14:05:00,1.06934,2024-04-23 14:10:00,1.0697,1.06972,1.06386,-34.56000000001325,6.72,0.0,-41.280000000013246,SL,0,300.0,-73.91999999999399,24.960000000014304,-76.99999999999373,26.000000000014897,0.7731497569252488,7272.230000000198,7290.950000000213,fade breakout up,0,short
141,EURUSDz,buy,1.39,2024-04-24 08:40:00,1.06859,2024-04-24 08:45:00,1.06833,1.0683,1.0709,-36.13999999998985,9.729999999999999,0.0,-45.869999999989844,SL,0,300.0,-48.64999999997921,1.390000000009106,-34.99999999998504,1.0000000000065512,0.5071047116661838,7226.360000000208,7231.225000000209,fade breakout down,0,long
142,EURUSDz,sell,1.29,2024-04-25 08:45:00,1.07268,2024-04-25 10:25:00,1.07298,1.07296,1.07052,-38.69999999999574,9.030000000000001,0.0,-47.72999999999574,SL,19,6000.0,-29.669999999965224,69.6600000000267,-22.99999999997304,54.00000000002069,1.8428728694899812,7178.630000000212,7205.075000000241,fade breakout up,0,short
143,EURUSDz,sell,1.43,2024-04-26 09:20:00,1.07381,2024-04-26 11:50:00,1.0721,1.07408,1.0721,244.52999999998258,10.01,0.0,234.5199999999826,TP,29,9000.0,-22.879999999991128,223.0800000000008,-15.999999999993795,156.00000000000057,1.1816302572398785,7413.150000000194,7376.685000000209,fade breakout up,0,short
144,EURUSDz,buy,1.61,2024-04-29 09:30:00,1.07091,2024-04-29 09:35:00,1.07062,1.07065,1.07336,-46.690000000019886,11.270000000000001,0.0,-57.96000000001989,SL,0,300.0,-48.29999999999468,67.620000000014,-29.999999999996692,42.0000000000087,5.73903122256907,7355.190000000174,7454.205000000178,fade breakout down,0,long
145,EURUSDz,sell,1.47,2024-05-02 18:55:00,1.07277,2024-05-02 19:00:00,1.07309,1.07303,1.07122,-47.0400000000144,10.29,0.0,-57.3300000000144,SL,0,300.0,-38.21999999998926,2.9400000000192605,-25.999999999992692,2.0000000000131024,7.662982607079454,7297.86000000016,7311.825000000184,fade breakout up,0,short
